date,open,high,low,close,volume
2023-03-10,1449.5377016071473,1463.8831324849941,1444.1333677257855,1458.7803185722366,66910
2023-03-13,1471.5119443797455,1480.8880890935004,1467.3687656235527,1479.6954582637843,172811
2023-03-14,1495.3998113594241,1501.5103536233323,1490.2273092662847,1499.7591461216405,129100
2023-03-15,1540.8633166844256,1549.8441452936124,1509.5624685318194,1521.9534796046407,198197
2023-03-16,1535.658619580875,1541.357454286049,1505.7156616955017,1535.3114393188066,455173
2023-03-17,1558.4843703624178,1572.6722357652136,1555.0439117623835,1568.2985116455206,67215
2023-03-20,1574.8378225949434,1589.2575133946827,1561.3566680579688,1588.4251079440303,182158
2023-03-21,1601.371480364819,1613.8698854572337,1592.8002525396591,1598.659451661777,39784
2023-03-22,1613.2968428771098,1639.2082339994513,1609.5612646145964,1613.9834676578475,21867
2023-03-23,1619.3803537767756,1648.526451193622,1591.4192913678785,1617.7227994514033,103492
2023-03-24,1621.9418517547122,1640.5528748956208,1610.9093095387045,1635.7172940078622,108372
2023-03-27,1626.3661336059927,1643.9282612647044,1622.3724877946295,1640.3723348879448,32662
2023-03-28,1645.058576738046,1648.3338379551108,1629.541715062749,1638.3745643015166,33646
2023-03-29,1647.2184850973483,1660.8359687721568,1639.063732095759,1642.6865364245543,159816
2023-03-30,1636.3989811821225,1643.257413638947,1627.7831379973222,1631.5442492625848,186511
2023-03-31,1633.9027330457814,1639.3193465726088,1622.7666943675238,1630.6570631570896,24910
2023-04-03,1614.5329131903852,1623.2230239218995,1611.641321734244,1616.6174070590776,30550
2023-04-04,1617.1069559034863,1624.2232867304463,1595.7276709942957,1615.5828694615313,16493
2023-04-05,1604.3796186271668,1643.3535731050129,1600.346571402804,1609.7574991634979,66578
2023-04-06,1603.8241803117878,1623.4827796790105,1597.6791267032625,1608.4198254800106,239070
2023-04-07,1623.7098922729717,1640.4554445527415,1570.5145561172692,1604.542082510156,16781
2023-04-10,1630.9532334830524,1651.9984478007686,1599.788642618247,1607.8234214343884,772352
2023-04-11,1621.2645189346545,1626.6068825097475,1595.6271310815987,1618.0917095716406,18718
2023-04-12,1608.9704979101555,1623.1425672486134,1586.3196460267095,1620.852996660509,241469
2023-04-13,1567.397338162056,1635.9502785726522,1563.770825176032,1627.6773052748397,3553
2023-04-14,1684.9672881147028,1695.1385607838922,1631.892088639259,1660.5312148703656,17516
2023-04-17,1672.529028620228,1678.5387077468883,1670.6573829921854,1677.7751146211187,5088
2023-04-18,1689.6151965333381,1695.5540220617313,1680.3915987894186,1685.9469412379235,32996
2023-04-19,1721.0395106932285,1726.317635456395,1699.7348478291062,1719.1625770000398,49773
2023-04-20,1743.2577597338388,1746.7864936591975,1731.2570478467146,1737.4851261472434,27040
2023-04-21,1774.6832013336357,1777.853702232673,1733.1075552374023,1765.749353764976,48991
2023-04-24,1785.7943253808426,1791.4012179554175,1766.4546364729224,1789.6461560037715,26712
2023-04-25,1812.6127574193358,1812.7931250050628,1808.1091864465254,1809.2705242149802,110222
2023-04-26,1826.3968689879546,1828.745596817794,1822.7005315479785,1826.6225309286453,113475
2023-04-27,1859.1996109977026,1860.4906385221109,1836.057192872944,1844.4594346392018,216156
2023-04-28,1849.4846917510774,1874.0992911471892,1839.835442232385,1857.5809231610606,330662
2023-05-01,1884.8659259881101,1885.3001063489405,1841.4042813882295,1868.9274275650473,37379
2023-05-02,1882.9706133309942,1891.7037727119662,1876.0305311926338,1880.34684208475,30252
2023-05-03,1898.5441220870505,1900.32014271802,1872.7915487621106,1881.5689811160078,20546
2023-05-04,1887.6481068302805,1902.3851155488617,1886.6772263800813,1890.2782651872644,9690
2023-05-05,1876.2909621840495,1899.9693784870879,1872.0969318383152,1893.8322818749434,344440
2023-05-08,1839.5165688172676,1883.1214750637978,1825.2394747364845,1881.5182437235594,63669
2023-05-09,1896.4286004699995,1905.6205757867137,1868.2748490808162,1882.912751255215,86249
2023-05-10,1869.1514537717374,1899.4695309664687,1848.735938678198,1881.6145793646292,215923
2023-05-11,1870.4592926273426,1901.1553429828944,1859.0116736580637,1879.8078661268285,21147
2023-05-12,1870.8307326350616,1887.8033397470494,1858.0290497978845,1877.8698269758868,177755
2023-05-15,1882.1359358605046,1890.2807952152618,1872.8974961445551,1883.6408675710732,33960
2023-05-16,1908.7154126389846,1923.8193886302358,1886.425723783788,1887.721343320528,56888
2023-05-17,1892.4406775523319,1905.0376461917624,1885.8361886312996,1887.83264322437,132050
2023-05-18,1918.4404641023314,1920.9827642531914,1906.7814761411469,1910.5990523943617,83610
2023-05-19,1928.7330403983692,1940.5463443296335,1920.8732827449542,1926.4353574710008,39570
2023-05-22,1937.8377942421505,1939.609067573193,1935.4230715234828,1937.2319109539853,62358
2023-05-23,1952.7207268129146,1992.9618568950134,1951.3713887020178,1963.192128170234,107504
2023-05-24,1992.7047961851927,2009.6617404216124,1989.1693736160985,1990.7117874312162,83927
2023-05-25,2017.118475900392,2018.903580012166,2009.0552606267179,2012.1793511479582,410847
2023-05-26,2030.6176493429323,2084.386516200977,2027.7668773074686,2045.36489023883,5420
2023-05-29,2050.1916457409775,2087.1906197216326,2039.356090372035,2078.593442227241,95184
2023-05-30,2071.711508270049,2098.9271315209376,2056.4552295985286,2088.774927369664,173473
2023-05-31,2092.624308171634,2112.0681480354074,2082.1168045141026,2110.092337991235,45029
2023-06-01,2125.5026726545602,2152.962524389551,2118.244555907283,2140.470751503146,8849
2023-06-02,2179.4867132376435,2194.451229370674,2100.388781508639,2161.608909240964,25005
2023-06-05,2192.2950539714125,2198.669191565984,2162.529787524213,2172.592396058361,48550
2023-06-06,2230.9128654390465,2234.253370828422,2184.724134152959,2193.2453479805986,12629
2023-06-07,2185.6075246893415,2192.163341200206,2178.1679808721083,2187.996872444259,3320
2023-06-08,2200.2106514072757,2258.3683549742914,2189.032389412209,2203.537137635884,106830
2023-06-09,2197.6042737967805,2200.7779917975204,2189.651771095756,2199.4806452599,7090
2023-06-12,2222.424960820594,2232.436486583404,2206.5805514421027,2211.1490347588046,278842
2023-06-13,2212.246516539155,2223.8137285453795,2205.88934259879,2210.846422952726,79998
2023-06-14,2213.8048671696397,2219.886300582198,2187.072042872324,2194.450988308545,94631
2023-06-15,2182.1084582028557,2222.91222753717,2177.2768429760536,2192.8337043900474,43834
2023-06-16,2216.5617770876006,2236.0340920983954,2179.070878307675,2197.9018883366352,7268
2023-06-19,2188.016463966873,2217.5377983318067,2182.526200610774,2191.196341892351,175621
2023-06-20,2185.3070366805277,2196.6746543529894,2183.008307113946,2194.625162848777,211469
2023-06-21,2212.660563295161,2232.7541380734697,2192.3709453057677,2199.4442085677156,131485
2023-06-22,2194.797946749977,2202.264858066091,2182.093793943884,2197.315095612812,51619
2023-06-23,2209.134939428959,2222.2561137115986,2181.5781132649736,2217.7689285310626,55941
2023-06-26,2220.6485668555847,2245.9146405944657,2216.3139529664722,2228.639221228896,178934
2023-06-27,2256.8341580447523,2273.968889279834,2243.839150143749,2246.9930266314236,47648
2023-06-28,2279.2481581107954,2281.006887534397,2269.7176156017376,2276.775596800782,66168
2023-06-29,2309.695076162605,2330.135691128338,2282.2606669564684,2285.5424301698995,39335
2023-06-30,2318.5861596362956,2321.825204803826,2309.9006922127487,2319.634108245419,42435
2023-07-03,2360.943290465142,2362.9670123590736,2324.9583880193,2338.605185348341,51117
2023-07-04,2379.2333143172054,2379.590234916042,2342.6713463599262,2362.887161183707,2610
2023-07-05,2410.6983451491496,2430.9916596068606,2365.939486387666,2391.5436047668063,12827
2023-07-06,2410.8500523333323,2442.007887718319,2397.0330410988036,2410.8324122451777,79066
2023-07-07,2430.190962184892,2459.3135454546364,2424.186465511938,2431.069769636759,54153
2023-07-10,2444.291400795392,2458.6573301276767,2442.971815083381,2449.1307325241305,49939
2023-07-11,2425.4848588416503,2481.055615948932,2414.661319466765,2455.3066402373834,26632
2023-07-12,2473.5375549701357,2475.0756761173043,2454.159160109962,2462.977342613028,54408
2023-07-13,2435.8635448720806,2513.1799686130053,2433.5828954992967,2466.093462954465,87527
2023-07-14,2470.3978092433085,2471.6868526698886,2468.5554294185386,2469.483230195783,50697
2023-07-17,2479.748642511187,2488.4801416001374,2476.43272007776,2487.4521862567376,123594
2023-07-18,2475.8434254498507,2487.3153699783184,2468.968420321737,2475.5941274506727,79821
2023-07-19,2457.087577021847,2459.9792839809506,2442.729415108418,2457.543997953058,163808
2023-07-20,2462.6612584046693,2469.0206472606783,2434.211814376433,2451.6719814637445,266496
2023-07-21,2440.910136861707,2457.2916615796707,2432.566538168785,2454.575296780971,204553
2023-07-24,2467.2224018366624,2520.7289954858466,2440.3403409989123,2449.5216885694053,50182
2023-07-25,2461.844996752737,2475.9431410205225,2443.003868820881,2445.6796495513854,163697
2023-07-26,2432.7844771851724,2454.8386251100087,2428.915458282085,2440.0397016457187,31221
2023-07-27,2447.3182750589563,2470.0486091325733,2399.083462189749,2441.8606810206115,5835
2023-07-28,2447.0583797191102,2450.8592015543322,2438.3084547100875,2448.493377393024,21497
2023-07-31,2481.5335666694505,2487.3873901260677,2435.9992460143535,2455.051128067285,226038
2023-08-01,2453.948075174321,2479.30409340889,2436.2325980506407,2454.7026457293455,27513
2023-08-02,2491.1401590153864,2503.2230272655547,2466.261946200581,2479.0445964650066,173926
2023-08-03,2511.3103523979153,2520.6821286653208,2484.918686003215,2493.165809846807,44702
2023-08-04,2499.58797336573,2547.947047675744,2495.3124872436183,2517.814133982129,490381
2023-08-07,2566.472592654919,2575.7794510454264,2506.2726115768955,2552.9824950526545,34170
2023-08-08,2576.5556817948595,2620.289618603612,2546.0144327982634,2561.8374083273716,55771
2023-08-09,2588.757834853946,2598.76680275132,2531.7837926632783,2580.3761515295,22505
2023-08-10,2609.68568381155,2612.4996992668366,2596.576728573143,2607.6709306222992,81236
2023-08-11,2639.9535742458033,2649.9888128700018,2607.219538688424,2624.9905974179374,29172
2023-08-14,2641.56728768131,2665.694570069109,2629.9859250887707,2641.9068778343762,112850
2023-08-15,2674.6228762005258,2701.537169750375,2616.7590739782577,2657.2351053729953,85651
2023-08-16,2706.4815283804137,2719.986676780749,2661.6286002537868,2675.6610547883297,25653
2023-08-17,2677.4379634870165,2695.5039938377145,2647.28545873842,2667.4915780511433,137467
2023-08-18,2682.3538287627002,2687.4843955867136,2653.4063859198977,2679.880208063432,4604
2023-08-21,2667.4647831990765,2696.698862599244,2640.6381342415843,2674.0536137366057,264309
2023-08-22,2626.4499067749944,2691.041649777397,2625.553875890926,2679.842332856913,8512
2023-08-23,2661.2370941538975,2697.1981975564067,2617.61266782513,2668.6212028600544,19194
2023-08-24,2690.510551774871,2692.6031089611715,2632.2941335819414,2665.7471994595962,5173
2023-08-25,2652.130676006236,2665.154021631342,2635.2894722677897,2660.2402791813483,69370
2023-08-28,2698.970872262043,2704.974127199167,2632.411397322189,2660.579713812626,52187
2023-08-29,2644.9027316208235,2666.939225233998,2635.754621385619,2655.221542672724,74543
2023-08-30,2652.049610819094,2656.99685577269,2633.1901409952557,2641.0646989875745,112812
2023-08-31,2646.7826884891792,2656.3940511023065,2642.7449577735556,2646.664387709322,111
2023-09-01,2653.9857780456264,2668.2365513159025,2626.095123946459,2644.932885139001,100433
2023-09-04,2651.9330916471995,2653.9733252480028,2646.4509487062705,2647.6689491610564,39086
2023-09-05,2634.058650667571,2679.6648072618177,2610.2774614112036,2661.9517325945785,14453
2023-09-06,2659.307932974648,2680.3570291172346,2656.8795619377743,2674.1677768362542,51421
2023-09-07,2689.5405586880534,2727.7494047176633,2684.4179770015485,2703.916877781066,3
2023-09-08,2691.9433382926177,2737.8914588053663,2676.25903769848,2713.03264335447,1298
2023-09-11,2755.907792716582,2757.4141690252613,2721.859889093336,2725.5201672096805,83412
2023-09-12,2765.537423319539,2776.6119070509917,2752.06343431576,2752.8901679529586,47800
2023-09-13,2763.747265647561,2828.596172215697,2743.235066851882,2785.106916477147,9978
2023-09-14,2811.3262230581204,2832.5440508900283,2806.766199801822,2814.8741315526704,436900
2023-09-15,2846.327939987169,2860.2511798176647,2750.0828165965618,2820.2451187975144,541910
2023-09-18,2846.4404294875994,2877.322076255053,2831.439549041121,2841.042941290867,36491
2023-09-19,2904.1774955047513,2928.1745639718483,2852.6665685677913,2879.896185133436,37868
2023-09-20,2867.4892139854032,2899.6439156519014,2862.7554727445113,2889.8602107876372,86391
2023-09-21,2914.273683523528,2929.720246340167,2867.0637945368144,2897.820419079085,206246
2023-09-22,2947.5519675582236,2967.111697341739,2915.7505380972584,2915.7596840368124,20658
2023-09-25,2954.628818421988,2968.155896139444,2877.999822037516,2907.503994839912,21846
2023-09-26,2914.179568111437,2926.741464186932,2896.430661421241,2925.1646585945473,77952
2023-09-27,2919.569887418242,2934.250834446796,2902.0314065722064,2928.5071107229164,26623
2023-09-28,2919.0145134690215,2963.372238823036,2917.090152458452,2931.0174017959534,68941
2023-09-29,2912.292877005576,2951.23309858856,2894.979725419559,2919.3490301689467,95098
2023-10-02,2928.437640308905,2968.601551486355,2905.368975877785,2922.144164559555,102433
2023-10-03,2941.128021222551,2954.2958258708163,2910.147336490565,2914.489030682817,81297
2023-10-04,2912.221276287462,2939.333273728943,2911.6415750035217,2918.7247735506035,37946
2023-10-05,2921.5934477414803,2942.911590746165,2877.183238517105,2913.0133190244915,50407
2023-10-06,2894.0311449249675,2926.184973865795,2871.475564537103,2917.8869512834735,272922
2023-10-09,2925.061287529167,2935.499114954589,2910.375383086015,2920.3310215831734,348420
2023-10-10,2939.9804448697037,2954.7185202994665,2932.4115838270845,2937.276636545125,70508
2023-10-11,2963.968503000046,2964.063986475741,2921.638406876323,2950.5455276556986,60100
2023-10-12,2920.5511297263656,2994.9739637937714,2910.8664736634464,2960.82580043488,214792
2023-10-13,3002.768298178425,3034.7197637478257,2940.8303946588467,2981.239531449678,58345
2023-10-16,3007.5870361202806,3011.513572173948,2990.434516257181,2995.759481919828,282184
2023-10-17,3024.266557571156,3037.9145120413427,3021.8309930701325,3025.7967592271266,64896
2023-10-18,3037.734925514547,3097.271350985599,2997.801637288052,3052.9748971606464,41261
2023-10-19,3069.5304577886077,3101.7587902509667,3063.269808672469,3093.10396545515,132563
2023-10-20,3155.0279698794134,3168.357271804216,3064.2927820283044,3101.214244625274,86033
2023-10-23,3150.6464441481594,3174.7513017514025,3122.317647420473,3140.0257437266014,8259
2023-10-24,3170.1248519721917,3189.2266327860007,3157.5847903015965,3161.9818548743333,35143
2023-10-25,3180.007980157557,3182.707440095588,3177.948405837766,3180.354840547572,90554
2023-10-26,3212.033313768038,3223.0074056149588,3159.0414063598587,3206.7941991363086,8358
2023-10-27,3273.904642699692,3288.648158104714,3202.6034224105065,3215.6072552906185,153002
2023-10-30,3225.915558426752,3234.234844014059,3224.7341918377465,3227.924840642333,208051
2023-10-31,3208.26548877082,3248.5255921098524,3152.520715507787,3234.424298177788,274789
2023-11-01,3239.391678053642,3253.412347649823,3179.7453450606713,3246.1903889328187,300644
2023-11-02,3250.301383957718,3269.914100462995,3234.900418462774,3247.9922955327484,103270
2023-11-03,3248.1988180295625,3257.24432396647,3234.6609822922064,3239.423758790287,232691
2023-11-06,3243.1962575805783,3276.0948316633217,3217.0757483112156,3234.2876102138916,4957
2023-11-07,3239.7975359431966,3251.0550743771355,3223.730921229657,3237.269368060484,43556
2023-11-08,3230.534344817145,3239.7432648375034,3186.839018543158,3231.5812972476024,99820
2023-11-09,3214.0326617650744,3248.3710717885033,3189.75899273588,3233.286326028659,316879
2023-11-10,3233.100611046335,3312.9305996992707,3210.520435743692,3239.3191858147193,98256
2023-11-13,3226.148844525526,3274.211100952991,3223.103490357485,3232.5657106630047,92724
2023-11-14,3200.3505579576095,3243.669724621913,3187.645884697452,3239.1031495584457,109817
2023-11-15,3225.926439878474,3250.8244936893443,3221.0646747235,3247.2035750678424,20390
2023-11-16,3224.0279986383143,3277.661453991201,3221.1367483206323,3262.0802716725602,50715
2023-11-17,3256.099721970984,3356.3784410318926,3193.909005091583,3260.853413429294,182726
2023-11-20,3250.3469057055477,3287.0436132512427,3247.919596254007,3286.4251392695965,7381
2023-11-21,3352.2446880108228,3366.7526917841974,3247.801952841682,3310.6138552448347,81615
2023-11-22,3325.788746850434,3343.6761259824034,3293.207798738765,3337.82535942343,4665
2023-11-23,3349.6117764258347,3368.3500485864115,3345.7768882897262,3353.1085700741482,13575
2023-11-24,3344.090128035601,3372.3786701580175,3334.868299290955,3370.6172364697904,44338
2023-11-27,3343.7016496161054,3440.702454922902,3335.6370313295615,3407.3845192560166,419
2023-11-28,3412.670197797634,3463.9186533285606,3376.940577554248,3424.4149333424198,67264
2023-11-29,3445.88722749469,3455.6244092954394,3440.9738438187924,3443.1838224768812,19489
2023-11-30,3466.042155954731,3518.1176946869477,3442.0546199958003,3465.094977702095,49946
2023-12-01,3479.3022734819806,3494.7583963556795,3475.931699032615,3483.3671824331873,159708
2023-12-04,3466.93921412432,3511.8109443259273,3426.3263482357897,3493.9394588306086,255662
2023-12-05,3489.147171760562,3501.4118245531586,3482.544931810726,3495.0106960000717,152521
2023-12-06,3514.966048978409,3517.594579076211,3514.204426013801,3516.004546571689,50971
2023-12-07,3520.282259543052,3531.353311028833,3517.8373276019593,3519.984658052071,160523
2023-12-08,3516.1133740755254,3558.887965414013,3485.1372707365354,3515.964324086892,86360
2023-12-11,3514.6554258578462,3518.915262997638,3487.0247205167293,3503.6823011948645,6146
2023-12-12,3506.1955925789143,3531.162598531787,3488.4241536137715,3503.29191211436,79537
2023-12-13,3515.4748720623497,3515.8389432684107,3411.030776694354,3498.2516646713148,14527
2023-12-14,3450.281092430448,3528.911467772355,3438.217968303954,3495.159938420188,17285
2023-12-15,3490.163450017497,3510.431999244617,3449.157164653872,3490.127067026106,66126
2023-12-18,3502.246815885878,3542.9934290216866,3442.6865102975735,3479.2643613809064,85706
2023-12-19,3464.4542089202246,3485.325648629288,3438.584057399274,3481.7244583955553,84463
2023-12-20,3457.77356660387,3508.4341248528294,3456.463965633845,3484.7743543437023,43824
2023-12-21,3459.6932230252282,3505.693476300807,3443.4331699767718,3494.1330913829615,118728
2023-12-22,3530.634519272076,3546.2960264057974,3487.1903819540908,3498.1441957349416,94188
2023-12-25,3519.0111899167837,3548.7580569336915,3508.487044776427,3509.744431029961,54317
2023-12-26,3461.1901233305803,3532.819043357494,3432.19054813762,3520.6127277575297,648
2023-12-27,3592.0834424351197,3609.696235913296,3543.330959511166,3544.475137744126,2423
2023-12-28,3559.3465051797816,3581.783729957073,3554.6065538049256,3558.9868908673843,63799
2023-12-29,3566.1749465071916,3582.0699784849107,3546.7059021050577,3573.7507604887696,52317
