timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2025-04-24 09:15:00+00:00,SPY,532.42,532.42,532.41,532.41,762.0,30.0,532.415
2025-04-24 09:17:00+00:00,SPY,532.49,532.5,532.49,532.5,465.0,13.0,532.493333
2025-04-24 09:18:00+00:00,SPY,532.6,532.72,532.6,532.67,747.0,15.0,532.67
2025-04-24 09:19:00+00:00,SPY,532.6,532.6,532.5,532.5,545.0,5.0,532.58
2025-04-24 09:21:00+00:00,SPY,532.53,532.53,532.53,532.53,283.0,11.0,532.53
2025-04-24 09:24:00+00:00,SPY,532.56,532.56,532.56,532.56,216.0,5.0,532.56
2025-04-24 09:26:00+00:00,SPY,532.58,532.58,532.56,532.56,1008.0,12.0,532.570309
2025-04-24 09:27:00+00:00,SPY,532.61,532.65,532.61,532.65,2175.0,34.0,532.6375
2025-04-24 09:28:00+00:00,SPY,532.66,532.66,532.66,532.66,321.0,8.0,532.66
2025-04-24 09:29:00+00:00,SPY,532.54,532.54,532.54,532.54,309.0,12.0,532.54
2025-04-24 09:30:00+00:00,SPY,532.49,532.65,532.49,532.65,427.0,9.0,532.556667
2025-04-24 09:32:00+00:00,SPY,532.69,532.69,532.66,532.67,3156.0,37.0,532.66619
2025-04-24 09:35:00+00:00,SPY,532.77,532.8,532.77,532.8,505.0,8.0,532.7925
2025-04-24 09:37:00+00:00,SPY,532.78,532.78,532.78,532.78,324.0,10.0,532.78
2025-04-24 09:38:00+00:00,SPY,532.5,532.5,532.5,532.5,307.0,10.0,532.5
2025-04-24 09:39:00+00:00,SPY,532.53,532.64,532.53,532.64,2537.0,13.0,532.550591
2025-04-24 09:42:00+00:00,SPY,532.85,532.85,532.85,532.85,619.0,14.0,532.85
2025-04-24 09:43:00+00:00,SPY,533.06,533.06,533.0,533.06,1314.0,21.0,533.02966
2025-04-24 09:44:00+00:00,SPY,533.11,533.11,533.11,533.11,252.0,9.0,533.11
2025-04-24 09:45:00+00:00,SPY,533.06,533.06,533.06,533.06,890.0,17.0,533.06
2025-04-24 09:46:00+00:00,SPY,533.07,533.07,533.0,533.0,1499.0,15.0,533.027692
2025-04-24 09:47:00+00:00,SPY,533.2,533.36,533.2,533.36,936.0,16.0,533.277752
2025-04-24 09:48:00+00:00,SPY,533.37,533.37,533.37,533.37,683.0,12.0,533.37
2025-04-24 09:50:00+00:00,SPY,533.15,533.15,533.15,533.15,1115.0,10.0,533.15
2025-04-24 09:51:00+00:00,SPY,533.09,533.09,532.84,532.84,16050.0,69.0,532.987316
2025-04-24 09:52:00+00:00,SPY,532.86,532.86,532.76,532.84,68199.0,161.0,532.79687
2025-04-24 09:53:00+00:00,SPY,532.91,532.92,532.84,532.92,5716.0,30.0,532.895306
2025-04-24 09:54:00+00:00,SPY,532.87,532.87,532.87,532.87,109.0,3.0,532.87
2025-04-24 09:55:00+00:00,SPY,532.96,533.02,532.96,533.02,407.0,8.0,532.997444
2025-04-24 09:58:00+00:00,SPY,533.04,533.13,533.04,533.12,2752.0,46.0,533.07
2025-04-24 10:00:00+00:00,SPY,533.43,533.54,533.43,533.44,3759.0,54.0,533.466667
2025-04-24 10:01:00+00:00,SPY,533.41,533.43,533.41,533.43,546.0,13.0,533.420909
2025-04-24 10:02:00+00:00,SPY,533.54,533.54,533.54,533.54,2588.0,26.0,533.54
2025-04-24 10:03:00+00:00,SPY,533.4,533.4,533.4,533.4,439.0,14.0,533.4
2025-04-24 10:04:00+00:00,SPY,533.34,533.34,533.34,533.34,255.0,10.0,533.34
2025-04-24 10:05:00+00:00,SPY,533.4,533.4,533.39,533.39,478.0,16.0,533.395
2025-04-24 10:06:00+00:00,SPY,533.36,533.45,533.36,533.45,540.0,12.0,533.405
2025-04-24 10:07:00+00:00,SPY,533.51,533.85,533.51,533.85,2088.0,40.0,533.765937
2025-04-24 10:08:00+00:00,SPY,533.93,534.0,533.93,534.0,1576.0,24.0,533.984444
2025-04-24 10:09:00+00:00,SPY,533.68,533.68,533.68,533.68,152.0,8.0,533.68
2025-04-24 10:10:00+00:00,SPY,533.49,533.49,533.49,533.49,271.0,13.0,533.49
2025-04-24 10:13:00+00:00,SPY,533.47,533.67,533.47,533.65,2635.0,51.0,533.589192
2025-04-24 10:14:00+00:00,SPY,533.72,533.72,533.6,533.6,503.0,11.0,533.64
2025-04-24 10:16:00+00:00,SPY,533.52,533.52,533.52,533.52,429.0,21.0,533.52
2025-04-24 10:17:00+00:00,SPY,533.54,533.54,533.47,533.47,837.0,23.0,533.505
2025-04-24 10:18:00+00:00,SPY,533.39,533.4,533.35,533.4,10631.0,86.0,533.380377
2025-04-24 10:19:00+00:00,SPY,533.24,533.24,533.22,533.22,965.0,21.0,533.23
2025-04-24 10:20:00+00:00,SPY,533.2,533.42,533.2,533.42,1410.0,30.0,533.256842
2025-04-24 10:21:00+00:00,SPY,533.6,533.6,533.55,533.55,526.0,18.0,533.571739
2025-04-24 10:22:00+00:00,SPY,533.51,533.51,533.43,533.45,12265.0,64.0,533.448547
2025-04-24 10:23:00+00:00,SPY,533.36,533.36,533.34,533.34,760.0,15.0,533.347692
2025-04-24 10:24:00+00:00,SPY,533.26,533.26,533.05,533.05,3429.0,32.0,533.143125
2025-04-24 10:25:00+00:00,SPY,533.32,533.37,533.32,533.37,2046.0,44.0,533.324
2025-04-24 10:26:00+00:00,SPY,533.41,533.47,533.41,533.41,2152.0,32.0,533.435
2025-04-24 10:27:00+00:00,SPY,533.5,533.5,533.5,533.5,223.0,5.0,533.5
2025-04-24 10:28:00+00:00,SPY,533.55,533.55,533.54,533.55,717.0,13.0,533.547872
2025-04-24 10:29:00+00:00,SPY,533.69,533.73,533.69,533.73,1013.0,20.0,533.702857
2025-04-24 10:30:00+00:00,SPY,533.65,533.88,533.56,533.88,13964.0,145.0,533.692785
2025-04-24 10:31:00+00:00,SPY,533.85,534.05,533.85,534.05,2358.0,41.0,533.978481
2025-04-24 10:32:00+00:00,SPY,534.04,534.1,534.02,534.1,3325.0,37.0,534.0425
2025-04-24 10:33:00+00:00,SPY,534.16,534.16,534.16,534.16,439.0,29.0,534.16
2025-04-24 10:34:00+00:00,SPY,534.23,534.23,534.2,534.23,1631.0,48.0,534.218387
2025-04-24 10:35:00+00:00,SPY,534.26,534.26,534.23,534.23,540.0,25.0,534.251429
2025-04-24 10:36:00+00:00,SPY,534.22,534.22,534.18,534.18,495.0,21.0,534.2
2025-04-24 10:37:00+00:00,SPY,534.09,534.09,534.04,534.08,1951.0,24.0,534.073694
2025-04-24 10:38:00+00:00,SPY,534.25,534.25,534.24,534.24,672.0,17.0,534.243333
2025-04-24 10:39:00+00:00,SPY,534.24,534.41,534.24,534.41,1540.0,30.0,534.381
2025-04-24 10:40:00+00:00,SPY,534.46,534.64,534.46,534.55,2327.0,39.0,534.570189
2025-04-24 10:41:00+00:00,SPY,534.58,534.69,534.55,534.69,3827.0,73.0,534.65381
2025-04-24 10:42:00+00:00,SPY,534.53,534.58,534.53,534.58,805.0,31.0,534.555
2025-04-24 10:43:00+00:00,SPY,534.67,534.67,534.64,534.64,1166.0,26.0,534.656667
2025-04-24 10:44:00+00:00,SPY,534.69,535.0,534.69,535.0,1718.0,41.0,534.913636
2025-04-24 10:45:00+00:00,SPY,535.01,535.29,534.95,535.28,11067.0,171.0,535.094781
2025-04-24 10:46:00+00:00,SPY,535.0,535.07,534.99,534.99,1882.0,44.0,535.006969
2025-04-24 10:47:00+00:00,SPY,535.06,535.24,534.94,535.16,3236.0,37.0,535.081463
2025-04-24 10:48:00+00:00,SPY,535.27,535.5,535.24,535.31,3718.0,52.0,535.361767
2025-04-24 10:49:00+00:00,SPY,535.31,535.31,535.31,535.31,1482.0,41.0,535.31
2025-04-24 10:50:00+00:00,SPY,535.29,535.29,535.17,535.19,1192.0,21.0,535.212857
2025-04-24 10:51:00+00:00,SPY,535.14,535.22,535.14,535.16,3148.0,35.0,535.189513
2025-04-24 10:52:00+00:00,SPY,535.05,535.4,535.05,535.3,3737.0,54.0,535.281095
2025-04-24 10:53:00+00:00,SPY,535.52,536.08,535.5,536.08,10736.0,222.0,535.883729
2025-04-24 10:54:00+00:00,SPY,536.25,536.3,535.87,536.13,18860.0,189.0,536.022864
2025-04-24 10:55:00+00:00,SPY,536.0,536.41,535.98,536.22,8261.0,109.0,536.198074
2025-04-24 10:56:00+00:00,SPY,536.23,536.25,536.23,536.25,1857.0,30.0,536.233333
2025-04-24 10:57:00+00:00,SPY,536.17,536.17,536.1,536.17,1552.0,39.0,536.141429
2025-04-24 10:58:00+00:00,SPY,536.08,536.4,536.08,536.19,31631.0,234.0,536.34112
2025-04-24 10:59:00+00:00,SPY,536.02,536.03,535.79,535.96,3144.0,51.0,535.922895
2025-04-24 11:00:00+00:00,SPY,535.94,536.03,535.23,535.23,37336.0,400.0,535.726329
2025-04-24 11:01:00+00:00,SPY,535.301,535.72,535.22,535.36,52874.0,836.0,535.520048
2025-04-24 11:02:00+00:00,SPY,535.32,535.38,535.19,535.33,6938.0,85.0,535.27822
2025-04-24 11:03:00+00:00,SPY,535.41,535.41,535.091,535.2,7184.0,70.0,535.200413
2025-04-24 11:04:00+00:00,SPY,535.32,535.35,535.32,535.35,1375.0,27.0,535.338639
2025-04-24 11:05:00+00:00,SPY,535.26,535.3,535.18,535.3,20239.0,147.0,535.294996
2025-04-24 11:06:00+00:00,SPY,535.3,535.3,535.09,535.09,8281.0,125.0,535.255059
2025-04-24 11:07:00+00:00,SPY,535.08,535.12,535.0,535.12,2540.0,47.0,535.019487
2025-04-24 11:08:00+00:00,SPY,535.14,535.16,535.0,535.0,2700.0,45.0,535.114737
2025-04-24 11:09:00+00:00,SPY,535.12,535.12,535.12,535.12,284.0,13.0,535.12
2025-04-24 11:10:00+00:00,SPY,535.1,535.13,535.01,535.01,2129.0,43.0,535.094183
2025-04-24 11:11:00+00:00,SPY,535.07,535.29,535.07,535.2,2097.0,65.0,535.16
2025-04-24 11:12:00+00:00,SPY,535.08,535.09,535.06,535.08,3414.0,47.0,535.077375
2025-04-24 11:13:00+00:00,SPY,535.2,535.23,534.81,534.81,3915.0,58.0,534.995442
2025-04-24 11:14:00+00:00,SPY,534.93,534.93,534.92,534.92,1497.0,35.0,534.925652
2025-04-24 11:15:00+00:00,SPY,534.8,534.87,534.7,534.87,1090.0,41.0,534.762578
2025-04-24 11:16:00+00:00,SPY,534.89,534.89,534.7,534.7,1325.0,31.0,534.766699
2025-04-24 11:17:00+00:00,SPY,534.65,534.66,534.54,534.54,1930.0,61.0,534.621569
2025-04-24 11:18:00+00:00,SPY,534.5,534.58,534.35,534.35,5109.0,60.0,534.493578
2025-04-24 11:19:00+00:00,SPY,534.24,534.46,534.24,534.41,3939.0,63.0,534.375517
2025-04-24 11:20:00+00:00,SPY,534.31,534.37,534.29,534.37,9497.0,31.0,534.357769
2025-04-24 11:21:00+00:00,SPY,534.48,534.49,534.28,534.28,1831.0,26.0,534.424444
2025-04-24 11:22:00+00:00,SPY,534.45,534.48,534.34,534.4,1758.0,45.0,534.431429
2025-04-24 11:23:00+00:00,SPY,534.31,534.36,534.2,534.2,1699.0,39.0,534.3
2025-04-24 11:24:00+00:00,SPY,534.16,534.27,534.16,534.27,5025.0,57.0,534.239728
2025-04-24 11:25:00+00:00,SPY,534.31,534.34,534.17,534.17,2682.0,34.0,534.302
2025-04-24 11:26:00+00:00,SPY,534.26,534.66,534.26,534.52,30732.0,366.0,534.515565
2025-04-24 11:27:00+00:00,SPY,534.5,534.7,534.5,534.7,10305.0,119.0,534.566063
2025-04-24 11:28:00+00:00,SPY,534.75,534.75,534.35,534.35,3582.0,52.0,534.450327
2025-04-24 11:29:00+00:00,SPY,534.28,534.4,534.28,534.31,18058.0,235.0,534.317713
2025-04-24 11:30:00+00:00,SPY,534.3,534.3,533.76,534.14,11835.0,189.0,534.065626
2025-04-24 11:31:00+00:00,SPY,533.95,534.02,533.95,534.01,6211.0,75.0,533.992533
2025-04-24 11:32:00+00:00,SPY,534.14,534.14,533.98,534.0,5503.0,51.0,534.066695
2025-04-24 11:33:00+00:00,SPY,533.99,534.15,533.98,534.03,41871.0,292.0,534.022717
2025-04-24 11:35:00+00:00,SPY,534.1,534.1,533.97,533.97,3493.0,33.0,534.026165
2025-04-24 11:36:00+00:00,SPY,533.97,533.99,533.96,533.96,2127.0,33.0,533.96625
2025-04-24 11:37:00+00:00,SPY,533.95,533.95,533.93,533.93,320.0,11.0,533.94
2025-04-24 11:38:00+00:00,SPY,533.9,533.96,533.8,533.8,1835.0,29.0,533.854075
2025-04-24 11:39:00+00:00,SPY,533.8,535.8,533.6,534.01,68557.0,812.0,534.444667
2025-04-24 11:40:00+00:00,SPY,534.06,534.08,533.68,533.73,8767.0,82.0,533.788301
2025-04-24 11:41:00+00:00,SPY,533.8,533.88,533.79,533.79,3776.0,45.0,533.831563
2025-04-24 11:42:00+00:00,SPY,533.83,533.99,533.82,533.9,4589.0,60.0,533.876688
2025-04-24 11:43:00+00:00,SPY,533.85,533.85,533.68,533.68,7808.0,129.0,533.761582
2025-04-24 11:44:00+00:00,SPY,533.59,533.7,533.57,533.57,1995.0,67.0,533.648198
2025-04-24 11:45:00+00:00,SPY,534.07,534.08,534.07,534.08,3338.0,113.0,534.079522
2025-04-24 11:46:00+00:00,SPY,534.06,534.06,533.9,533.98,4739.0,97.0,533.960133
2025-04-24 11:47:00+00:00,SPY,533.96,534.12,533.91,533.91,5334.0,98.0,533.965888
2025-04-24 11:48:00+00:00,SPY,533.8,533.8,533.75,533.8,2258.0,35.0,533.78375
2025-04-24 11:49:00+00:00,SPY,533.8,533.98,533.8,533.98,1090.0,39.0,533.87
2025-04-24 11:50:00+00:00,SPY,533.99,533.99,533.95,533.95,1866.0,42.0,533.955059
2025-04-24 11:51:00+00:00,SPY,534.04,534.11,534.04,534.09,1201.0,41.0,534.078186
2025-04-24 11:52:00+00:00,SPY,534.05,534.29,534.05,534.29,4127.0,76.0,534.179408
2025-04-24 11:53:00+00:00,SPY,534.3,534.3,534.2,534.27,3271.0,34.0,534.244612
2025-04-24 11:54:00+00:00,SPY,534.16,534.24,534.16,534.24,595.0,13.0,534.217143
2025-04-24 11:55:00+00:00,SPY,534.25,534.25,534.15,534.2,5715.0,76.0,534.199319
2025-04-24 11:56:00+00:00,SPY,534.11,534.12,534.05,534.05,3059.0,45.0,534.093411
2025-04-24 11:58:00+00:00,SPY,534.25,534.32,534.25,534.27,3431.0,26.0,534.295609
2025-04-24 11:59:00+00:00,SPY,534.34,534.36,534.25,534.36,1425.0,35.0,534.301176
2025-04-24 12:00:00+00:00,SPY,535.86,535.9102,532.51,534.37,133620.0,1291.0,534.423102
2025-04-24 12:01:00+00:00,SPY,534.41,534.47,534.38,534.39,18152.0,416.0,534.416579
2025-04-24 12:02:00+00:00,SPY,534.38,534.739,534.35,534.739,8260.0,98.0,534.496747
2025-04-24 12:03:00+00:00,SPY,534.72,534.79,534.57,534.69,5305.0,114.0,534.651538
2025-04-24 12:04:00+00:00,SPY,534.7,534.7,534.6,534.62,8707.0,92.0,534.671331
2025-04-24 12:05:00+00:00,SPY,534.71,534.71,534.5,534.52,3848.0,74.0,534.551601
2025-04-24 12:06:00+00:00,SPY,534.52,534.58,534.5,534.52,4161.0,55.0,534.510661
2025-04-24 12:07:00+00:00,SPY,534.47,534.5,534.47,534.5,1169.0,48.0,534.485
2025-04-24 12:08:00+00:00,SPY,534.43,534.46,534.43,534.44,4058.0,62.0,534.432317
2025-04-24 12:09:00+00:00,SPY,534.51,534.52,534.43,534.43,5454.0,82.0,534.496585
2025-04-24 12:10:00+00:00,SPY,534.65,534.73,534.62,534.73,6403.0,62.0,534.630897
2025-04-24 12:11:00+00:00,SPY,534.66,534.72,534.6157,534.72,781.0,23.0,534.676865
2025-04-24 12:12:00+00:00,SPY,534.6,534.72,534.6,534.72,1282.0,37.0,534.645765
2025-04-24 12:13:00+00:00,SPY,534.7,534.85,534.7,534.8,5697.0,62.0,534.758568
2025-04-24 12:14:00+00:00,SPY,534.74,534.77,534.74,534.76,3314.0,26.0,534.759677
2025-04-24 12:15:00+00:00,SPY,534.9,535.22,534.9,535.119,15446.0,224.0,535.161808
2025-04-24 12:16:00+00:00,SPY,535.0,535.13,535.0,535.05,4450.0,74.0,535.072146
2025-04-24 12:17:00+00:00,SPY,535.04,535.27,535.04,535.15,10347.0,107.0,535.159009
2025-04-24 12:18:00+00:00,SPY,535.06,535.22,535.05,535.22,2822.0,57.0,535.102103
2025-04-24 12:19:00+00:00,SPY,535.26,535.28,535.15,535.21,18192.0,207.0,535.22286
2025-04-24 12:20:00+00:00,SPY,535.25,535.37,535.04,535.04,11395.0,131.0,535.179131
2025-04-24 12:21:00+00:00,SPY,535.01,535.1099,534.9396,534.94,6916.0,81.0,534.995399
2025-04-24 12:22:00+00:00,SPY,535.01,535.09,534.86,534.94,3914.0,49.0,534.96937
2025-04-24 12:23:00+00:00,SPY,534.85,534.99,534.8,534.8,7862.0,84.0,534.867383
2025-04-24 12:24:00+00:00,SPY,534.85,534.92,534.5,534.5,16699.0,134.0,534.758848
2025-04-24 12:25:00+00:00,SPY,534.47,534.75,534.25,534.69,23547.0,257.0,534.47983
2025-04-24 12:26:00+00:00,SPY,534.82,534.82,534.76,534.7617,5216.0,72.0,534.802159
2025-04-24 12:27:00+00:00,SPY,534.73,534.79,534.6709,534.71,6679.0,69.0,534.727197
2025-04-24 12:28:00+00:00,SPY,534.8,534.8,534.6613,534.6999,3742.0,67.0,534.720288
2025-04-24 12:29:00+00:00,SPY,534.58,534.8,534.39,534.8,4615.0,87.0,534.585451
2025-04-24 12:30:00+00:00,SPY,534.88,535.0,534.5,534.71,12791.0,136.0,534.841438
2025-04-24 12:31:00+00:00,SPY,534.79,535.54,534.79,535.46,44295.0,287.0,535.304116
2025-04-24 12:32:00+00:00,SPY,535.43,535.56,534.81,534.88,34325.0,225.0,535.26618
2025-04-24 12:33:00+00:00,SPY,534.77,534.819,534.74,534.78,3360.0,74.0,534.789688
2025-04-24 12:34:00+00:00,SPY,534.86,535.24,534.86,535.2001,4708.0,98.0,535.077008
2025-04-24 12:35:00+00:00,SPY,535.29,535.35,535.17,535.27,7376.0,118.0,535.275745
2025-04-24 12:36:00+00:00,SPY,535.29,535.43,535.29,535.37,4920.0,86.0,535.359799
2025-04-24 12:37:00+00:00,SPY,535.32,535.54,535.3,535.38,7056.0,109.0,535.453728
2025-04-24 12:38:00+00:00,SPY,535.49,535.76,535.4313,535.73,18003.0,231.0,535.630789
2025-04-24 12:39:00+00:00,SPY,535.73,536.21,535.72,536.21,29138.0,287.0,535.980849
2025-04-24 12:40:00+00:00,SPY,536.22,536.28,536.04,536.13,22838.0,190.0,536.165425
2025-04-24 12:41:00+00:00,SPY,536.1685,536.28,536.11,536.17,4169.0,96.0,536.192963
2025-04-24 12:42:00+00:00,SPY,536.16,536.17,536.01,536.04,6543.0,93.0,536.061775
2025-04-24 12:43:00+00:00,SPY,536.12,536.28,536.12,536.19,14627.0,165.0,536.236971
2025-04-24 12:44:00+00:00,SPY,536.16,536.4,536.16,536.4,5466.0,96.0,536.301607
2025-04-24 12:45:00+00:00,SPY,536.4,536.4,535.92,535.98,19217.0,182.0,536.100828
2025-04-24 12:46:00+00:00,SPY,535.92,535.92,535.61,535.63,13941.0,123.0,535.77349
2025-04-24 12:47:00+00:00,SPY,535.6,535.71,535.46,535.47,10378.0,98.0,535.550896
2025-04-24 12:48:00+00:00,SPY,535.53,536.0,535.53,535.93,9623.0,110.0,535.653682
2025-04-24 12:49:00+00:00,SPY,535.96,536.13,535.94,536.1,4505.0,66.0,536.010508
2025-04-24 12:50:00+00:00,SPY,536.02,536.1,536.02,536.04,3499.0,54.0,536.04
2025-04-24 12:51:00+00:00,SPY,536.05,536.21,535.8701,535.92,6989.0,80.0,536.064216
2025-04-24 12:52:00+00:00,SPY,536.0,536.0,535.92,535.94,1760.0,48.0,535.943546
2025-04-24 12:53:00+00:00,SPY,536.18,536.18,536.05,536.05,5758.0,74.0,536.124176
2025-04-24 12:54:00+00:00,SPY,536.04,536.05,535.8,535.82,4312.0,91.0,535.965179
2025-04-24 12:55:00+00:00,SPY,535.67,535.72,535.6,535.6,3705.0,66.0,535.633433
2025-04-24 12:56:00+00:00,SPY,535.6,535.8,535.6,535.78,8508.0,100.0,535.686219
2025-04-24 12:57:00+00:00,SPY,535.73,535.86,535.7201,535.86,3633.0,56.0,535.756767
2025-04-24 12:58:00+00:00,SPY,535.92,535.92,535.77,535.8,3258.0,82.0,535.860586
2025-04-24 12:59:00+00:00,SPY,535.79,536.11,535.79,536.11,7231.0,116.0,535.855012
2025-04-24 13:00:00+00:00,SPY,536.12,536.28,535.94,536.2,14561.0,162.0,536.17182
2025-04-24 13:01:00+00:00,SPY,536.25,536.35,536.1,536.1,2916.0,68.0,536.258103
2025-04-24 13:02:00+00:00,SPY,536.07,536.07,535.99,535.99,768.0,39.0,536.034444
2025-04-24 13:03:00+00:00,SPY,535.97,536.05,535.97,536.0,3440.0,57.0,536.041907
2025-04-24 13:04:00+00:00,SPY,535.96,536.1403,535.92,536.0,4699.0,71.0,536.021345
2025-04-24 13:05:00+00:00,SPY,536.07,536.09,536.07,536.07,1180.0,29.0,536.073925
2025-04-24 13:06:00+00:00,SPY,536.25,536.25,535.82,535.82,4467.0,106.0,535.954563
2025-04-24 13:07:00+00:00,SPY,535.84,535.8687,535.64,535.75,10931.0,145.0,535.816789
2025-04-24 13:08:00+00:00,SPY,535.77,535.82,535.63,535.68,5854.0,77.0,535.734157
2025-04-24 13:09:00+00:00,SPY,535.86,535.96,535.73,535.73,53331.0,303.0,535.827645
2025-04-24 13:10:00+00:00,SPY,535.71,535.9404,535.69,535.9404,59886.0,242.0,535.822617
2025-04-24 13:11:00+00:00,SPY,535.99,536.03,535.95,535.9894,30769.0,120.0,535.956024
2025-04-24 13:12:00+00:00,SPY,535.92,535.969,535.86,535.95,27207.0,135.0,535.944552
2025-04-24 13:13:00+00:00,SPY,535.81,535.85,535.67,535.67,2188.0,51.0,535.735333
2025-04-24 13:14:00+00:00,SPY,535.79,535.9099,535.79,535.89,4503.0,53.0,535.834424
2025-04-24 13:15:00+00:00,SPY,535.881,535.95,535.76,535.76,24400.0,90.0,535.944191
